date,9010500,9024000,9025000,9025300,9026500,9032000,9032100,9034250,9034900,9035500,9035700,9035900,9036000,9037500,9041400,9046490,9046600,9047700,9050100,9050700,9051050,9057500,9059500,9061600,9063000,9063900,9064600,9066200,9066300,9066325,9066510,9067020,9067200,9070000,9070500,9073300,9073400,9080400,9081000,9081600,9085000,9085100,9095500,9106150,9107000,9109000,9110000,9112500,9113980,9114500,9118450,9119000,9124500,9126000,9128000,9132500,9144250,9146020,9146200,9147025,9147500,9149500,9152500,9163500,9166500,9166950,9174600,9180000,9180500,9205000,9209400,9210500,9211200,9217000,9223000,9224700,9234500,9237450,9239500,9246200,9247600,9251000,9255000,9260000,9261000,9261700,9266500,9279000,9288180,9291000,9292500,9295100,9299500,9302000,9304200,9304500,9304800,9306242,9306290,9315000,9342500,9346400,9349800,9352900,9353800,9354500,9355500,9361500,9365000,9368000,9371000,9371520,9378170,9378630,9379200,9379500,9380000,9382000
2003-01-01,-0.009415582,0.000707996,-0.000635433,-0.00015378,-0.004249347,-0.000129649,-0.000500424,-0.021516749,-0.0000812,-0.001356554,-0.002880323,-0.002295888,-0.00998068,-0.01415559,-0.003965879,-0.002380505,-0.005369501,-0.000406592,0.001863814,-0.023143566,-0.00094407,-0.089917894,-0.005227807,-0.001617222,-0.00437546,-0.000320537,-0.003446432,0.000239953,-0.0000301,-0.004351622,-0.004223086,-0.019048026,-0.003404377,-0.046226892,-0.295013992,-0.000769163,-0.002486616,-0.055533945,-0.103831066,-0.016676783,-0.171497905,-0.476667203,-0.527269513,-0.53222081,-0.008844465,-0.021855536,-0.03579987,-0.019728263,-0.009065662,-0.03383107,-0.010598646,-0.020420752,-0.014397162,-0.000352471,-0.61889115,-0.035745803,-0.755756296,-0.007594256,-0.009488746,-0.029255315,-0.040806833,-0.046184011,-0.792793809,-1.30077186,-0.017347432,-0.001424178,-0.001485703,-0.056742605,-1.30673792,-0.063951683,-0.026717076,-0.010608181,-0.351126918,-0.379218005,-0.004238374,-0.024990062,-0.696276808,-0.003887841,-0.050461196,0.001194097,-0.109844002,-0.099537633,-0.00784198,-0.0343808,-0.819558513,-0.002171507,0.005128793,-0.002575308,-0.012497611,-0.003400355,-0.008712626,-0.103876344,-0.005916568,-0.155526443,-0.070493042,-0.085573324,-0.070562291,0.000211482,-0.089413975,-1.311172514,-0.04170334,-0.121069783,-0.07409585,-0.014228301,-0.070954879,-0.091001107,-0.0859755,-0.046458343,-0.123015677,-0.233584881,-0.014460552,-0.016757378,-0.0000435,-0.00010954,-0.009538872,-0.317834172,-1.053526613,-0.016851184
2003-02-01,-0.006713683,-0.001245215,-0.002860305,-0.00014043,-0.003669755,0.000351032,-0.00026538,-0.021913537,0.000411362,-0.00110689,-0.002578102,-0.001188214,-0.004717427,-0.012618143,-0.006731229,-0.002317326,-0.004816615,-0.0000271,0.001024953,-0.006141816,-0.00112306,-0.062523912,-0.003270659,0.000968107,-0.003205125,-0.000375492,-0.00205459,0.000150866,-0.00000341,-0.004080656,-0.00552474,-0.02016008,-0.001844585,-0.055435267,-0.312451473,-0.000914624,-0.002357494,-0.072207086,-0.117364239,-0.016732701,-0.195253919,-0.481122314,-0.593169368,-0.534289343,-0.009067749,-0.019588656,-0.037555317,-0.016366453,-0.005901937,-0.036945419,-0.009269988,-0.022451329,-0.015635377,0.000977817,-0.643035705,-0.038710476,-0.782514398,-0.008873588,-0.01217282,-0.035846551,-0.048742914,-0.061571677,-0.847690359,-1.432756356,-0.026874925,-0.002651831,-0.022815448,-0.066387476,-1.464519789,-0.042254486,-0.015138312,-0.009827534,-0.346534572,-0.348257525,-0.006424115,-0.152062326,-0.459000994,-0.007295222,-0.027696593,0.00561968,-0.090991368,-0.100606232,-0.003001062,-0.0202528,-0.739731824,-0.002254909,0.006748338,0.003581333,-0.002130284,-0.003536317,-0.007538789,-0.145424178,-0.003489619,-0.224562279,-0.08688478,-0.06845598,-0.081681285,0.000313201,-0.105913213,-0.975165962,-0.053211702,-0.154544314,-0.105793119,-0.012255359,-0.132476172,-0.172115769,-0.238729179,-0.080513733,-0.334945843,-0.458595396,-0.026401904,-0.026481341,-0.00015299,-0.000139215,-0.016035203,-0.559483104,0.867451158,-0.007271779
2003-03-01,-0.010362774,-0.000741117,-0.003982632,-0.000146003,-0.004160389,0.000290985,-0.000765541,-0.04145937,0.000140954,-0.001126967,-0.004384382,-0.001716515,-0.007227769,-0.017585808,0.00818837,-0.002207969,-0.008909985,-0.000164141,-0.006362983,-0.033434753,-0.00245335,-0.101669701,-0.00490034,-0.000800724,-0.002315145,-0.000518375,-0.011585204,-0.000814335,0.0000553,-0.00547737,-0.009454388,-0.031628422,-0.001446764,-0.079493536,-0.395257118,-0.003330361,-0.004917519,-0.084334567,-0.145524237,-0.042504496,-0.256724671,-0.579935974,-0.783019059,-0.635902411,-0.011398951,-0.022161031,-0.044724989,-0.037314823,-0.011259787,-0.093323875,-0.010634283,-0.071584245,-0.026085313,0.00190246,-0.517167162,-0.121016515,-0.838788403,-0.01523827,-0.017050195,-0.073192418,-0.091666695,-0.117543149,-0.99820206,-1.69495797,-0.140019748,-0.01760352,-0.102955067,-0.219900231,-1.734003702,0.076450484,0.143225079,0.004117333,-0.128406439,-0.093941788,-0.00566863,-0.31865557,-0.648835977,-0.017009444,-0.088627467,-0.037714229,-0.211023053,-0.115113311,-0.015647105,0.009353084,-0.78611928,-0.005501927,0.003441917,-0.00160023,-0.014570817,-0.00379036,-0.011365392,-0.212894106,-0.006188769,-0.327575363,-0.090330191,-0.098682675,-0.060558486,0.0005137,-0.098309797,-0.86202674,-0.204629514,-0.339584456,-0.296084421,-0.032207183,-0.239074189,-0.265215919,-0.349763247,-0.223663643,-0.596939245,-0.641884451,-0.030530587,-0.011704951,-0.000984634,-0.001366461,-0.005824094,-0.609790245,1.784853083,-0.009423066
2003-04-01,-0.021258098,0.000262759,-0.003998858,0.001585109,-0.006314174,-0.00196611,-0.002293842,-0.175878281,0.00033228,0.000507953,-0.002624629,-0.004530225,-0.018034914,-0.04179521,-0.029296092,-0.004588517,-0.022649804,-0.001104451,-0.022550449,-0.120449792,-0.001649084,-0.198110555,-0.017398605,-0.001002014,-0.011870481,-0.001212943,-0.040517088,-0.001529006,0.000220073,-0.011596692,-0.017797674,-0.075411135,-0.003506461,-0.128812078,-0.899827235,-0.009510001,-0.009601622,-0.10617523,-0.246664047,-0.106002667,-0.453959775,-1.377989013,-1.607984889,-1.631956278,-0.022844384,-0.060191192,-0.105691118,-0.150173831,-0.090032034,-0.411754783,-0.026241425,-0.178833401,-0.103851823,-0.003960685,-0.576289575,-0.398462206,-1.366842602,-0.02442745,-0.020547948,-0.208650106,-0.226113368,-0.291738208,-2.057069671,-3.850752925,-0.30539325,-0.053324975,-0.108803581,-0.563235888,-3.990619745,-0.12169764,-0.581810488,-0.04337745,0.097234391,0.077611203,-0.039555194,-0.378424536,-1.098591141,-0.004803711,-0.131878029,-0.099723247,-0.182956114,-0.515165958,-0.049628247,-0.231942528,-2.108637648,-0.005568355,-0.031525622,-0.013116732,-0.064255091,-0.064247963,-0.021496907,-0.224524275,-0.011577151,-0.282277244,-0.165708075,-0.185455112,-0.158973441,-0.000604404,-0.235732308,-2.578190544,-0.399486025,-0.598816334,-0.629511624,-0.061817192,-0.286073987,-0.315552447,-0.333030845,-0.495421673,-0.943435849,-1.036253804,-0.071207094,-0.017790299,-0.00304756,-0.001608049,-0.010675063,-1.067392199,-0.559066305,-0.011179899
2003-05-01,0.028685515,0.012219456,0.008290033,0.00595994,-0.000314278,0.059316999,0.013332392,-0.268731367,0.015687947,0.06036873,0.064320472,0.034767434,0.135918253,0.051087272,-0.24510497,0.034982159,0.087306583,0.007475905,0.124031944,-0.417437011,0.009623873,-0.428406252,0.125876362,0.001382028,0.024862443,0.010508608,0.024600895,0.013053346,0.010151843,0.1739399,0.166769975,0.205471859,0.080386486,0.263976536,-1.20367157,0.0213976,0.07246734,-0.105662167,-0.04954791,0.105268685,0.028287867,-1.238474475,-1.304047867,-1.210473944,0.016328313,-0.142175519,-0.159730917,0.021115277,-0.035865577,-0.294284215,-0.040113278,-0.218672315,-0.073009707,-0.02863607,-1.4459815,0.208223172,-1.573173106,0.079225501,0.031321768,-0.134513926,-0.16859025,-0.265616764,-2.211506905,-4.40458796,-0.377856997,-0.05524049,-0.133458946,-0.962485603,-5.185129725,-0.373968405,-1.772423531,-0.016668793,-0.684746864,-0.668598551,-0.276157514,-0.815161474,-0.634051334,-0.026405989,0.081590884,-0.09804452,0.294243637,0.291606851,-0.048142423,-0.817377173,-1.514910801,-0.000795078,0.078164395,-0.065188042,-0.183727263,-0.10897293,0.043755144,-0.38480253,0.012943107,-0.578557121,0.026721776,0.106030423,0.111421184,-0.002241475,-0.06651922,-3.005120734,-0.384100053,-0.56501017,-0.463920077,-0.015481174,-0.279741944,-0.326493482,-1.240416107,-0.419054773,-1.897636216,-1.883773116,-0.118451189,-0.024810547,-0.005902665,-0.001998544,-0.003648639,-1.891856595,-0.190392205,-0.005501261
2003-06-01,0.111305841,-0.050379983,-0.054862272,0.003960423,0.01588678,-0.008462211,-0.014753851,-0.921230546,0.012532784,0.052662892,0.061553215,0.000128782,0.272274606,0.233977739,-0.268177447,0.0037591,0.064551737,0.012807839,0.068467843,-0.782163516,0.008289579,-0.910062778,0.011610136,-0.004931578,-0.008829905,-0.021292143,-0.135015812,0.003326399,0.005462629,0.037687234,0.039704597,-0.13735766,0.025349671,-0.273264063,-2.948856882,-0.154033517,-0.142783072,-0.211020301,-0.662488488,-0.217983368,-0.925152982,-3.992849027,-4.036086094,-4.075324214,-0.136639611,-0.264421244,-0.396246134,-0.319836797,-0.059327359,-0.727627565,-0.062172886,-0.219934678,-0.351379765,-0.044770889,-1.561351607,-0.324666909,-2.208033362,-0.206136246,-0.221052071,0.019448678,-0.135345801,-0.298833656,-2.716692272,-7.285086087,-0.538368107,-0.002306887,-0.258395466,-0.699134036,-6.902557765,-1.233360886,-2.063030937,-0.128785932,-3.154080203,-3.179653648,-0.270155178,-0.697592253,-2.81993281,0.013917306,-0.001234107,-0.126133058,0.076905814,-0.014801354,-0.122448715,-0.743398003,-2.894115618,-0.043030948,-0.031689681,-0.226081167,-0.103929985,-0.138599177,-0.189037927,-0.688659051,-0.141591369,-1.163836453,0.208778042,-0.005642857,0.035464007,-0.001007188,0.093161134,-3.246452302,-0.530442046,-0.650125605,-0.456642895,-0.271089825,-0.321990807,-0.347671725,-1.557239819,-1.233864539,-2.726880918,-2.905482205,-0.055330614,-0.023753711,-0.0023534,-0.000563258,-0.002073336,-2.705653197,1.153820605,-0.005513393
2003-07-01,0.063756626,-0.02846079,-0.039036138,0.000536126,-0.032478852,-0.019347634,-0.003180224,-0.183896124,0.003411341,-0.026718887,-0.02578408,-0.012700564,-0.022964052,-0.089901647,-0.034861814,0.007734976,-0.001428173,-0.002509122,-0.023604604,-0.252830752,-0.009911671,-0.730489232,-0.035103119,-0.004285836,-0.022486714,-0.016325611,-0.121193366,-0.004023835,-0.001636692,-0.064932621,-0.061764483,-0.249570726,-0.058517774,-0.440655106,-1.958772351,-0.045075868,-0.070931441,-0.112210184,-0.666294693,-0.233917276,-0.936626461,-3.015215095,-3.145429682,-3.348302357,-0.084996427,-0.156100676,-0.206886762,-0.233871731,-0.045550383,-0.521798849,-0.030425169,-0.08790062,-0.230933181,-0.021828103,-0.270393341,-0.137739061,-0.613234046,-0.132169851,-0.151955596,-0.176281407,-0.203690659,-0.261564371,-1.1252019,-4.578509264,-0.160090213,-0.0000493,-0.204793102,-0.344123456,-4.798294654,-0.886980319,-2.022151085,-0.056788682,-1.918288372,-2.075432795,-0.074871437,-0.291461923,-1.382482912,-0.046027401,-0.220105314,-0.013610068,-0.531187936,-0.734461723,-0.03086996,-0.321392101,-2.515664104,-0.000193145,0.002978988,-0.134843924,-0.004692726,0.03083913,-0.081481512,-0.362061108,-0.02114973,-0.490921346,-0.27421668,-0.284346996,-0.351763475,-0.000108955,-0.350056223,-3.658963626,-0.189760708,-0.262819108,-0.173230194,-0.117081312,-0.013304654,-0.079171528,0.287846103,-0.584929885,-0.459972889,-0.612861167,-0.013931623,-0.035458153,-0.000369117,-0.0000605,-0.013154118,-0.801039757,-0.139014839,-0.010299598
2003-08-01,0.001932264,-0.002735859,-0.004791752,0.000427165,0.001575792,0.001116458,0.003674513,-0.033176668,0.002217915,-0.008837567,-0.005804438,0.001617075,-0.000141741,-0.020518766,-0.088955867,0.001444858,0.001092754,0.000438218,-0.010339442,-0.062366149,0.0000752,0.004058738,-0.001748582,-0.001274387,-0.007461324,-0.001619593,-0.019288799,0.001299755,0.001001691,0.002346692,0.00056513,-0.027370147,-0.008252653,-0.069267869,-0.351555728,-0.01158041,-0.015616209,-0.053167497,-0.267010798,-0.051486879,-0.274910501,-0.787930405,-0.640350322,-0.762462786,-0.02624352,-0.101159656,-0.135901302,-0.036507274,-0.024081995,-0.205872,-0.035419906,-0.081527057,-0.052174308,-0.010457698,-0.153887375,-0.016568382,-0.393832188,-0.031490191,-0.045783432,-0.159155619,-0.170927934,-0.24320249,-0.758198651,-1.567406802,-0.051264217,-0.0000431,-0.046083839,-0.184422682,-1.869625031,-0.100144893,-0.393251563,-0.020177582,-0.647408384,-0.718074234,-0.015491828,-0.044835122,-0.906963956,-0.019055483,-0.061416108,-0.003784767,-0.168378775,-0.214456467,-0.006527396,-0.066430261,-1.209797435,-0.005500728,-0.012020859,-0.034954501,0.015019775,-0.001423698,-0.041791765,-0.114824943,-0.033790053,-0.168599093,-0.210447488,-0.139659387,-0.12020577,0.0000828,-0.181387183,-1.581176682,-0.108348225,-0.16994966,-0.147003234,-0.033695236,-0.000214133,-0.094087211,0.025134378,-0.155272353,-0.158921238,-0.313910955,-0.001679094,-0.037527364,-0.000137,-0.0000291,-0.029135701,-0.539606473,0.380591702,-0.01664642
2003-09-01,0.001802918,-0.003813332,-0.001541776,0.000571226,-0.002986351,0.002738694,0.002166979,-0.053085836,0.005633073,-0.003594257,-0.000262415,0.007033558,0.018297157,0.021104952,-0.083937451,0.001445022,0.004299742,0.000730936,0.015871643,-0.01025004,0.00341579,-0.105875791,0.007826549,-0.001481365,-0.003812836,0.002359331,0.012689549,0.00395068,0.001488067,0.022367111,0.02205281,0.052154451,0.009072332,0.033875987,-0.173538085,-0.001899039,0.002041011,-0.038452663,-0.110196195,-0.009029439,-0.060563014,-0.306909712,-0.233425964,-0.145985808,-0.001251446,-0.14416908,-0.150782893,-0.015498761,0.00885634,-0.148088764,-0.012382445,0.001961473,0.104711569,0.004229561,-0.363109643,-0.076261565,-0.410296117,0.042749632,0.031991005,-0.04488538,-0.036626578,-0.047250621,-0.576162973,-0.597046669,0.107328636,0.0000474,0.125181994,0.104418184,-0.626192471,-0.042269139,-0.03280157,-0.014351644,-0.234568127,-0.323645842,-0.010517444,-0.077217817,-0.839947612,-0.003918053,-0.023082725,-0.002941875,-0.080434726,-0.090824282,-0.004538041,-0.079043104,-1.082424717,-0.004473915,-0.026692593,-0.03463426,-0.028764917,-0.045399712,-0.039985088,-0.126940581,-0.030431925,-0.192618209,-0.016628815,-0.00528397,0.03306684,0.000119287,-0.024993577,-1.363094105,-0.033875203,-0.023840956,-0.071881988,0.009402321,0.001038935,-0.090035227,-0.30451805,0.184886466,0.096516067,0.458012073,0.071311361,-0.016256717,-0.0000221,0.0000114,0.063232167,1.36003747,-2.779816739,-0.039718922
